Batch_ID,SKU,Batch_Quantity,Batch_Received_Date,Expiry_Date
BATCH_06019,SKU_0160,242,2023-09-08 18:00:00,2024-03-11 18:00:00
BATCH_06020,SKU_0263,212,2023-09-08 19:00:00,2023-12-18 19:00:00
BATCH_06021,SKU_0357,83,2023-09-08 20:00:00,2024-07-14 20:00:00
BATCH_06022,SKU_0160,91,2023-09-08 21:00:00,2024-07-12 21:00:00
BATCH_06023,SKU_0097,112,2023-09-08 22:00:00,2023-10-16 22:00:00
BATCH_06024,SKU_0137,87,2023-09-08 23:00:00,2024-07-13 23:00:00
BATCH_06025,SKU_0116,41,2023-09-09 00:00:00,2024-03-23 00:00:00
BATCH_06026,SKU_0140,221,2023-09-09 01:00:00,2023-11-25 01:00:00
BATCH_06027,SKU_0377,197,2023-09-09 02:00:00,2024-09-07 02:00:00
BATCH_06028,SKU_0325,129,2023-09-09 03:00:00,2024-01-03 03:00:00
BATCH_06029,SKU_0028,239,2023-09-09 04:00:00,2023-10-17 04:00:00
BATCH_06030,SKU_0290,152,2023-09-09 05:00:00,2024-04-29 05:00:00
BATCH_06031,SKU_0116,171,2023-09-09 06:00:00,2023-11-14 06:00:00
BATCH_06032,SKU_0317,280,2023-09-09 07:00:00,2024-01-22 07:00:00
BATCH_06033,SKU_0106,89,2023-09-09 08:00:00,2024-05-04 08:00:00
BATCH_06034,SKU_0306,121,2023-09-09 09:00:00,2024-02-01 09:00:00
BATCH_06035,SKU_0243,161,2023-09-09 10:00:00,2024-02-12 10:00:00
BATCH_06036,SKU_0373,222,2023-09-09 11:00:00,2024-06-23 11:00:00
BATCH_06037,SKU_0231,49,2023-09-09 12:00:00,2023-12-15 12:00:00
BATCH_06038,SKU_0161,147,2023-09-09 13:00:00,2024-08-21 13:00:00
BATCH_06039,SKU_0276,31,2023-09-09 14:00:00,2023-11-19 14:00:00
BATCH_06040,SKU_0170,263,2023-09-09 15:00:00,2024-02-17 15:00:00
BATCH_06041,SKU_0217,125,2023-09-09 16:00:00,2024-02-17 16:00:00
BATCH_06042,SKU_0071,19,2023-09-09 17:00:00,2024-06-30 17:00:00
BATCH_06043,SKU_0143,162,2023-09-09 18:00:00,2024-04-05 18:00:00
BATCH_06044,SKU_0015,157,2023-09-09 19:00:00,2023-12-03 19:00:00
BATCH_06045,SKU_0049,163,2023-09-09 20:00:00,2024-03-27 20:00:00
BATCH_06046,SKU_0179,143,2023-09-09 21:00:00,2024-07-13 21:00:00
BATCH_06047,SKU_0056,285,2023-09-09 22:00:00,2024-02-12 22:00:00
BATCH_06048,SKU_0367,191,2023-09-09 23:00:00,2023-11-04 23:00:00
BATCH_06049,SKU_0152,282,2023-09-10 00:00:00,2024-03-10 00:00:00
BATCH_06050,SKU_0202,256,2023-09-10 01:00:00,2024-08-27 01:00:00
BATCH_06051,SKU_0214,79,2023-09-10 02:00:00,2023-11-14 02:00:00
BATCH_06052,SKU_0010,37,2023-09-10 03:00:00,2024-02-26 03:00:00
BATCH_06053,SKU_0187,51,2023-09-10 04:00:00,2024-04-23 04:00:00
BATCH_06054,SKU_0042,295,2023-09-10 05:00:00,2024-06-30 05:00:00
BATCH_06055,SKU_0169,117,2023-09-10 06:00:00,2024-06-11 06:00:00
BATCH_06056,SKU_0249,218,2023-09-10 07:00:00,2024-01-29 07:00:00
BATCH_06057,SKU_0322,266,2023-09-10 08:00:00,2023-10-21 08:00:00
BATCH_06058,SKU_0391,29,2023-09-10 09:00:00,2024-04-04 09:00:00
BATCH_06059,SKU_0111,60,2023-09-10 10:00:00,2024-05-20 10:00:00
BATCH_06060,SKU_0047,280,2023-09-10 11:00:00,2023-11-22 11:00:00
BATCH_06061,SKU_0219,181,2023-09-10 12:00:00,2024-03-29 12:00:00
BATCH_06062,SKU_0005,49,2023-09-10 13:00:00,2024-02-25 13:00:00
BATCH_06063,SKU_0108,10,2023-09-10 14:00:00,2024-01-26 14:00:00
BATCH_06064,SKU_0111,193,2023-09-10 15:00:00,2023-10-23 15:00:00
BATCH_06065,SKU_0387,27,2023-09-10 16:00:00,2024-07-11 16:00:00
BATCH_06066,SKU_0146,82,2023-09-10 17:00:00,2023-12-08 17:00:00
BATCH_06067,SKU_0284,283,2023-09-10 18:00:00,2024-06-07 18:00:00
BATCH_06068,SKU_0037,170,2023-09-10 19:00:00,2023-10-15 19:00:00
BATCH_06069,SKU_0218,47,2023-09-10 20:00:00,2023-12-12 20:00:00
BATCH_06070,SKU_0090,62,2023-09-10 21:00:00,2024-04-03 21:00:00
BATCH_06071,SKU_0240,273,2023-09-10 22:00:00,2023-12-11 22:00:00
BATCH_06072,SKU_0063,288,2023-09-10 23:00:00,2024-03-16 23:00:00
BATCH_06073,SKU_0111,234,2023-09-11 00:00:00,2024-07-11 00:00:00
BATCH_06074,SKU_0297,31,2023-09-11 01:00:00,2024-02-01 01:00:00
BATCH_06075,SKU_0348,160,2023-09-11 02:00:00,2023-10-27 02:00:00
BATCH_06076,SKU_0136,203,2023-09-11 03:00:00,2024-05-11 03:00:00
BATCH_06077,SKU_0069,278,2023-09-11 04:00:00,2024-06-23 04:00:00
BATCH_06078,SKU_0222,28,2023-09-11 05:00:00,2023-11-01 05:00:00
BATCH_06079,SKU_0085,169,2023-09-11 06:00:00,2024-08-19 06:00:00
BATCH_06080,SKU_0131,87,2023-09-11 07:00:00,2024-01-29 07:00:00
BATCH_06081,SKU_0160,161,2023-09-11 08:00:00,2024-01-09 08:00:00
BATCH_06082,SKU_0063,38,2023-09-11 09:00:00,2024-08-20 09:00:00
BATCH_06083,SKU_0378,66,2023-09-11 10:00:00,2024-08-20 10:00:00
BATCH_06084,SKU_0208,158,2023-09-11 11:00:00,2024-08-28 11:00:00
BATCH_06085,SKU_0169,211,2023-09-11 12:00:00,2024-02-14 12:00:00
BATCH_06086,SKU_0357,198,2023-09-11 13:00:00,2024-07-30 13:00:00
BATCH_06087,SKU_0340,254,2023-09-11 14:00:00,2024-04-10 14:00:00
BATCH_06088,SKU_0077,114,2023-09-11 15:00:00,2024-05-16 15:00:00
BATCH_06089,SKU_0281,191,2023-09-11 16:00:00,2024-04-28 16:00:00
BATCH_06090,SKU_0290,24,2023-09-11 17:00:00,2024-06-20 17:00:00
BATCH_06091,SKU_0151,182,2023-09-11 18:00:00,2023-12-10 18:00:00
BATCH_06092,SKU_0116,23,2023-09-11 19:00:00,2024-03-11 19:00:00
BATCH_06093,SKU_0146,188,2023-09-11 20:00:00,2023-11-15 20:00:00
BATCH_06094,SKU_0019,109,2023-09-11 21:00:00,2024-08-22 21:00:00
BATCH_06095,SKU_0083,243,2023-09-11 22:00:00,2024-02-12 22:00:00
BATCH_06096,SKU_0370,189,2023-09-11 23:00:00,2024-07-09 23:00:00
BATCH_06097,SKU_0340,249,2023-09-12 00:00:00,2023-11-14 00:00:00
BATCH_06098,SKU_0389,160,2023-09-12 01:00:00,2024-08-07 01:00:00
BATCH_06099,SKU_0145,174,2023-09-12 02:00:00,2024-02-04 02:00:00
BATCH_06100,SKU_0273,254,2023-09-12 03:00:00,2024-02-22 03:00:00
BATCH_06101,SKU_0111,94,2023-09-12 04:00:00,2024-02-29 04:00:00
BATCH_06102,SKU_0245,62,2023-09-12 05:00:00,2024-02-02 05:00:00
BATCH_06103,SKU_0224,205,2023-09-12 06:00:00,2024-08-05 06:00:00
BATCH_06104,SKU_0212,87,2023-09-12 07:00:00,2023-12-15 07:00:00
BATCH_06105,SKU_0319,95,2023-09-12 08:00:00,2023-11-20 08:00:00
BATCH_06106,SKU_0380,75,2023-09-12 09:00:00,2024-09-10 09:00:00
BATCH_06107,SKU_0398,43,2023-09-12 10:00:00,2024-04-08 10:00:00
BATCH_06108,SKU_0033,120,2023-09-12 11:00:00,2024-01-08 11:00:00
BATCH_06109,SKU_0317,17,2023-09-12 12:00:00,2024-02-07 12:00:00
BATCH_06110,SKU_0367,138,2023-09-12 13:00:00,2024-05-05 13:00:00
BATCH_06111,SKU_0119,26,2023-09-12 14:00:00,2023-11-15 14:00:00
BATCH_06112,SKU_0183,187,2023-09-12 15:00:00,2023-12-30 15:00:00
BATCH_06113,SKU_0155,33,2023-09-12 16:00:00,2023-12-07 16:00:00
BATCH_06114,SKU_0310,79,2023-09-12 17:00:00,2024-06-18 17:00:00
BATCH_06115,SKU_0341,85,2023-09-12 18:00:00,2024-01-19 18:00:00
BATCH_06116,SKU_0098,129,2023-09-12 19:00:00,2023-12-27 19:00:00
BATCH_06117,SKU_0156,211,2023-09-12 20:00:00,2024-01-26 20:00:00
BATCH_06118,SKU_0200,135,2023-09-12 21:00:00,2024-08-22 21:00:00
BATCH_06119,SKU_0127,232,2023-09-12 22:00:00,2024-02-21 22:00:00
BATCH_06120,SKU_0239,41,2023-09-12 23:00:00,2024-06-26 23:00:00
BATCH_06121,SKU_0176,213,2023-09-13 00:00:00,2024-09-02 00:00:00
BATCH_06122,SKU_0205,96,2023-09-13 01:00:00,2024-04-03 01:00:00
BATCH_06123,SKU_0197,14,2023-09-13 02:00:00,2024-09-10 02:00:00
BATCH_06124,SKU_0271,279,2023-09-13 03:00:00,2023-12-21 03:00:00
BATCH_06125,SKU_0013,67,2023-09-13 04:00:00,2024-02-17 04:00:00
BATCH_06126,SKU_0232,250,2023-09-13 05:00:00,2023-12-18 05:00:00
BATCH_06127,SKU_0265,76,2023-09-13 06:00:00,2024-01-19 06:00:00
BATCH_06128,SKU_0286,133,2023-09-13 07:00:00,2024-07-30 07:00:00
BATCH_06129,SKU_0057,91,2023-09-13 08:00:00,2024-06-26 08:00:00
BATCH_06130,SKU_0378,215,2023-09-13 09:00:00,2024-08-01 09:00:00
BATCH_06131,SKU_0370,287,2023-09-13 10:00:00,2024-05-25 10:00:00
BATCH_06132,SKU_0388,55,2023-09-13 11:00:00,2024-06-16 11:00:00
BATCH_06133,SKU_0137,136,2023-09-13 12:00:00,2023-11-08 12:00:00
BATCH_06134,SKU_0081,52,2023-09-13 13:00:00,2024-02-19 13:00:00
BATCH_06135,SKU_0006,34,2023-09-13 14:00:00,2024-02-22 14:00:00
BATCH_06136,SKU_0260,165,2023-09-13 15:00:00,2024-06-14 15:00:00
BATCH_06137,SKU_0160,218,2023-09-13 16:00:00,2024-07-01 16:00:00
BATCH_06138,SKU_0036,31,2023-09-13 17:00:00,2024-03-08 17:00:00
BATCH_06139,SKU_0120,71,2023-09-13 18:00:00,2024-01-07 18:00:00
BATCH_06140,SKU_0001,52,2023-09-13 19:00:00,2023-11-14 19:00:00
BATCH_06141,SKU_0319,292,2023-09-13 20:00:00,2023-11-04 20:00:00
BATCH_06142,SKU_0242,76,2023-09-13 21:00:00,2024-07-12 21:00:00
BATCH_06143,SKU_0011,28,2023-09-13 22:00:00,2024-04-03 22:00:00
BATCH_06144,SKU_0021,100,2023-09-13 23:00:00,2024-05-04 23:00:00
BATCH_06145,SKU_0253,71,2023-09-14 00:00:00,2023-11-06 00:00:00
BATCH_06146,SKU_0101,31,2023-09-14 01:00:00,2023-11-30 01:00:00
BATCH_06147,SKU_0264,195,2023-09-14 02:00:00,2023-12-19 02:00:00
BATCH_06148,SKU_0114,33,2023-09-14 03:00:00,2023-11-02 03:00:00
BATCH_06149,SKU_0141,37,2023-09-14 04:00:00,2024-02-16 04:00:00
BATCH_06150,SKU_0376,127,2023-09-14 05:00:00,2024-08-01 05:00:00
BATCH_06151,SKU_0158,118,2023-09-14 06:00:00,2024-03-21 06:00:00
BATCH_06152,SKU_0281,69,2023-09-14 07:00:00,2023-12-23 07:00:00
BATCH_06153,SKU_0204,295,2023-09-14 08:00:00,2023-12-23 08:00:00
BATCH_06154,SKU_0196,277,2023-09-14 09:00:00,2023-12-05 09:00:00
BATCH_06155,SKU_0075,66,2023-09-14 10:00:00,2024-04-17 10:00:00
BATCH_06156,SKU_0277,12,2023-09-14 11:00:00,2024-09-08 11:00:00
BATCH_06157,SKU_0274,13,2023-09-14 12:00:00,2023-11-16 12:00:00
BATCH_06158,SKU_0066,261,2023-09-14 13:00:00,2024-02-05 13:00:00
BATCH_06159,SKU_0250,173,2023-09-14 14:00:00,2023-12-01 14:00:00
BATCH_06160,SKU_0264,159,2023-09-14 15:00:00,2024-08-05 15:00:00
BATCH_06161,SKU_0314,65,2023-09-14 16:00:00,2024-01-09 16:00:00
BATCH_06162,SKU_0362,208,2023-09-14 17:00:00,2024-07-31 17:00:00
BATCH_06163,SKU_0051,142,2023-09-14 18:00:00,2024-08-01 18:00:00
BATCH_06164,SKU_0349,48,2023-09-14 19:00:00,2023-11-04 19:00:00
BATCH_06165,SKU_0230,256,2023-09-14 20:00:00,2024-06-04 20:00:00
BATCH_06166,SKU_0281,86,2023-09-14 21:00:00,2024-02-05 21:00:00
BATCH_06167,SKU_0312,152,2023-09-14 22:00:00,2024-05-07 22:00:00
BATCH_06168,SKU_0361,200,2023-09-14 23:00:00,2024-02-08 23:00:00
BATCH_06169,SKU_0021,156,2023-09-15 00:00:00,2024-09-07 00:00:00
BATCH_06170,SKU_0253,28,2023-09-15 01:00:00,2024-08-05 01:00:00
BATCH_06171,SKU_0279,90,2023-09-15 02:00:00,2024-01-04 02:00:00
BATCH_06172,SKU_0097,147,2023-09-15 03:00:00,2024-09-01 03:00:00
BATCH_06173,SKU_0354,191,2023-09-15 04:00:00,2023-12-06 04:00:00
BATCH_06174,SKU_0228,226,2023-09-15 05:00:00,2024-04-02 05:00:00
BATCH_06175,SKU_0134,260,2023-09-15 06:00:00,2024-06-17 06:00:00
BATCH_06176,SKU_0037,67,2023-09-15 07:00:00,2023-11-08 07:00:00
BATCH_06177,SKU_0265,105,2023-09-15 08:00:00,2024-05-21 08:00:00
BATCH_06178,SKU_0170,194,2023-09-15 09:00:00,2024-07-18 09:00:00
BATCH_06179,SKU_0120,212,2023-09-15 10:00:00,2024-02-22 10:00:00
BATCH_06180,SKU_0053,159,2023-09-15 11:00:00,2024-01-15 11:00:00
BATCH_06181,SKU_0033,111,2023-09-15 12:00:00,2024-05-14 12:00:00
BATCH_06182,SKU_0119,56,2023-09-15 13:00:00,2023-11-20 13:00:00
BATCH_06183,SKU_0039,74,2023-09-15 14:00:00,2023-11-26 14:00:00
BATCH_06184,SKU_0196,35,2023-09-15 15:00:00,2024-06-02 15:00:00
BATCH_06185,SKU_0265,98,2023-09-15 16:00:00,2024-05-29 16:00:00
BATCH_06186,SKU_0048,184,2023-09-15 17:00:00,2024-05-21 17:00:00
BATCH_06187,SKU_0371,20,2023-09-15 18:00:00,2023-10-29 18:00:00
BATCH_06188,SKU_0170,105,2023-09-15 19:00:00,2023-10-26 19:00:00
BATCH_06189,SKU_0256,95,2023-09-15 20:00:00,2024-07-18 20:00:00
BATCH_06190,SKU_0354,189,2023-09-15 21:00:00,2024-04-18 21:00:00
BATCH_06191,SKU_0076,267,2023-09-15 22:00:00,2024-04-01 22:00:00
BATCH_06192,SKU_0144,21,2023-09-15 23:00:00,2024-07-09 23:00:00
BATCH_06193,SKU_0103,278,2023-09-16 00:00:00,2023-11-13 00:00:00
BATCH_06194,SKU_0198,170,2023-09-16 01:00:00,2024-07-17 01:00:00
BATCH_06195,SKU_0330,57,2023-09-16 02:00:00,2024-07-21 02:00:00
BATCH_06196,SKU_0174,260,2023-09-16 03:00:00,2024-08-09 03:00:00
BATCH_06197,SKU_0223,257,2023-09-16 04:00:00,2024-03-25 04:00:00
BATCH_06198,SKU_0307,64,2023-09-16 05:00:00,2024-09-02 05:00:00
BATCH_06199,SKU_0186,168,2023-09-16 06:00:00,2024-08-29 06:00:00
BATCH_06200,SKU_0247,19,2023-09-16 07:00:00,2024-07-30 07:00:00
BATCH_06201,SKU_0143,105,2023-09-16 08:00:00,2024-01-27 08:00:00
BATCH_06202,SKU_0148,117,2023-09-16 09:00:00,2023-10-18 09:00:00
BATCH_06203,SKU_0182,45,2023-09-16 10:00:00,2024-01-13 10:00:00
BATCH_06204,SKU_0056,241,2023-09-16 11:00:00,2024-01-10 11:00:00
BATCH_06205,SKU_0013,206,2023-09-16 12:00:00,2024-02-11 12:00:00
BATCH_06206,SKU_0371,238,2023-09-16 13:00:00,2023-11-27 13:00:00
BATCH_06207,SKU_0338,99,2023-09-16 14:00:00,2023-12-28 14:00:00
BATCH_06208,SKU_0313,253,2023-09-16 15:00:00,2024-03-12 15:00:00
BATCH_06209,SKU_0034,147,2023-09-16 16:00:00,2023-12-16 16:00:00
BATCH_06210,SKU_0176,54,2023-09-16 17:00:00,2024-04-17 17:00:00
BATCH_06211,SKU_0247,71,2023-09-16 18:00:00,2024-03-06 18:00:00
BATCH_06212,SKU_0169,285,2023-09-16 19:00:00,2024-06-14 19:00:00
BATCH_06213,SKU_0339,54,2023-09-16 20:00:00,2024-04-20 20:00:00
BATCH_06214,SKU_0124,37,2023-09-16 21:00:00,2024-04-06 21:00:00
BATCH_06215,SKU_0352,206,2023-09-16 22:00:00,2024-03-16 22:00:00
BATCH_06216,SKU_0169,232,2023-09-16 23:00:00,2024-03-05 23:00:00
BATCH_06217,SKU_0105,47,2023-09-17 00:00:00,2024-04-01 00:00:00
BATCH_06218,SKU_0170,79,2023-09-17 01:00:00,2024-03-02 01:00:00
BATCH_06219,SKU_0181,160,2023-09-17 02:00:00,2024-08-30 02:00:00
BATCH_06220,SKU_0172,143,2023-09-17 03:00:00,2024-08-24 03:00:00
BATCH_06221,SKU_0260,69,2023-09-17 04:00:00,2024-04-08 04:00:00
BATCH_06222,SKU_0009,236,2023-09-17 05:00:00,2024-06-04 05:00:00
BATCH_06223,SKU_0383,33,2023-09-17 06:00:00,2023-11-04 06:00:00
BATCH_06224,SKU_0122,220,2023-09-17 07:00:00,2024-05-07 07:00:00
BATCH_06225,SKU_0282,188,2023-09-17 08:00:00,2024-03-01 08:00:00
BATCH_06226,SKU_0081,38,2023-09-17 09:00:00,2024-07-15 09:00:00
BATCH_06227,SKU_0367,188,2023-09-17 10:00:00,2024-07-05 10:00:00
BATCH_06228,SKU_0340,134,2023-09-17 11:00:00,2024-03-28 11:00:00
BATCH_06229,SKU_0203,47,2023-09-17 12:00:00,2024-03-16 12:00:00
BATCH_06230,SKU_0396,178,2023-09-17 13:00:00,2024-01-18 13:00:00
BATCH_06231,SKU_0259,225,2023-09-17 14:00:00,2023-11-15 14:00:00
BATCH_06232,SKU_0202,74,2023-09-17 15:00:00,2024-06-23 15:00:00
BATCH_06233,SKU_0216,271,2023-09-17 16:00:00,2023-10-28 16:00:00
BATCH_06234,SKU_0205,291,2023-09-17 17:00:00,2024-09-09 17:00:00
BATCH_06235,SKU_0003,88,2023-09-17 18:00:00,2024-03-07 18:00:00
BATCH_06236,SKU_0353,131,2023-09-17 19:00:00,2023-10-27 19:00:00
BATCH_06237,SKU_0182,286,2023-09-17 20:00:00,2024-03-29 20:00:00
BATCH_06238,SKU_0152,75,2023-09-17 21:00:00,2023-11-18 21:00:00
BATCH_06239,SKU_0181,219,2023-09-17 22:00:00,2024-04-22 22:00:00
BATCH_06240,SKU_0057,118,2023-09-17 23:00:00,2024-03-20 23:00:00
BATCH_06241,SKU_0193,96,2023-09-18 00:00:00,2024-04-18 00:00:00
BATCH_06242,SKU_0125,234,2023-09-18 01:00:00,2024-05-10 01:00:00
BATCH_06243,SKU_0158,295,2023-09-18 02:00:00,2024-03-20 02:00:00
BATCH_06244,SKU_0174,60,2023-09-18 03:00:00,2024-03-31 03:00:00
BATCH_06245,SKU_0288,154,2023-09-18 04:00:00,2024-09-12 04:00:00
BATCH_06246,SKU_0111,207,2023-09-18 05:00:00,2023-10-20 05:00:00
BATCH_06247,SKU_0163,68,2023-09-18 06:00:00,2024-04-13 06:00:00
BATCH_06248,SKU_0053,86,2023-09-18 07:00:00,2024-06-13 07:00:00
BATCH_06249,SKU_0122,230,2023-09-18 08:00:00,2023-11-16 08:00:00
BATCH_06250,SKU_0217,97,2023-09-18 09:00:00,2024-05-05 09:00:00
BATCH_06251,SKU_0153,274,2023-09-18 10:00:00,2024-01-13 10:00:00
BATCH_06252,SKU_0357,202,2023-09-18 11:00:00,2024-07-13 11:00:00
BATCH_06253,SKU_0399,13,2023-09-18 12:00:00,2024-06-02 12:00:00
BATCH_06254,SKU_0233,160,2023-09-18 13:00:00,2024-09-02 13:00:00
BATCH_06255,SKU_0091,260,2023-09-18 14:00:00,2024-06-05 14:00:00
BATCH_06256,SKU_0167,72,2023-09-18 15:00:00,2024-05-12 15:00:00
BATCH_06257,SKU_0299,99,2023-09-18 16:00:00,2024-09-07 16:00:00
BATCH_06258,SKU_0392,249,2023-09-18 17:00:00,2023-11-02 17:00:00
BATCH_06259,SKU_0327,243,2023-09-18 18:00:00,2023-11-15 18:00:00
BATCH_06260,SKU_0223,204,2023-09-18 19:00:00,2023-11-20 19:00:00
BATCH_06261,SKU_0106,42,2023-09-18 20:00:00,2024-08-01 20:00:00
BATCH_06262,SKU_0349,244,2023-09-18 21:00:00,2024-06-04 21:00:00
BATCH_06263,SKU_0023,110,2023-09-18 22:00:00,2024-01-23 22:00:00
BATCH_06264,SKU_0393,231,2023-09-18 23:00:00,2024-02-04 23:00:00
BATCH_06265,SKU_0135,180,2023-09-19 00:00:00,2024-08-22 00:00:00
BATCH_06266,SKU_0111,273,2023-09-19 01:00:00,2024-08-09 01:00:00
BATCH_06267,SKU_0052,169,2023-09-19 02:00:00,2024-06-08 02:00:00
BATCH_06268,SKU_0273,173,2023-09-19 03:00:00,2024-07-18 03:00:00
BATCH_06269,SKU_0391,230,2023-09-19 04:00:00,2024-09-15 04:00:00
BATCH_06270,SKU_0335,54,2023-09-19 05:00:00,2023-11-30 05:00:00
BATCH_06271,SKU_0081,237,2023-09-19 06:00:00,2024-08-29 06:00:00
BATCH_06272,SKU_0350,178,2023-09-19 07:00:00,2024-02-18 07:00:00
BATCH_06273,SKU_0038,147,2023-09-19 08:00:00,2024-02-06 08:00:00
BATCH_06274,SKU_0009,253,2023-09-19 09:00:00,2024-03-08 09:00:00
BATCH_06275,SKU_0032,288,2023-09-19 10:00:00,2024-05-25 10:00:00
BATCH_06276,SKU_0216,121,2023-09-19 11:00:00,2024-07-08 11:00:00
BATCH_06277,SKU_0300,237,2023-09-19 12:00:00,2023-10-22 12:00:00
BATCH_06278,SKU_0126,176,2023-09-19 13:00:00,2024-07-12 13:00:00
BATCH_06279,SKU_0090,280,2023-09-19 14:00:00,2024-08-08 14:00:00
BATCH_06280,SKU_0285,61,2023-09-19 15:00:00,2024-08-15 15:00:00
BATCH_06281,SKU_0081,138,2023-09-19 16:00:00,2023-10-27 16:00:00
BATCH_06282,SKU_0224,21,2023-09-19 17:00:00,2023-10-20 17:00:00
BATCH_06283,SKU_0013,123,2023-09-19 18:00:00,2024-04-01 18:00:00
BATCH_06284,SKU_0399,125,2023-09-19 19:00:00,2024-09-08 19:00:00
BATCH_06285,SKU_0147,42,2023-09-19 20:00:00,2024-03-01 20:00:00
BATCH_06286,SKU_0177,106,2023-09-19 21:00:00,2024-08-04 21:00:00
BATCH_06287,SKU_0191,33,2023-09-19 22:00:00,2024-06-13 22:00:00
BATCH_06288,SKU_0231,119,2023-09-19 23:00:00,2024-05-17 23:00:00
BATCH_06289,SKU_0359,220,2023-09-20 00:00:00,2024-06-01 00:00:00
BATCH_06290,SKU_0176,127,2023-09-20 01:00:00,2024-09-10 01:00:00
BATCH_06291,SKU_0006,158,2023-09-20 02:00:00,2024-03-23 02:00:00
BATCH_06292,SKU_0275,134,2023-09-20 03:00:00,2024-01-05 03:00:00
BATCH_06293,SKU_0388,189,2023-09-20 04:00:00,2024-06-30 04:00:00
BATCH_06294,SKU_0031,148,2023-09-20 05:00:00,2023-12-08 05:00:00
BATCH_06295,SKU_0253,216,2023-09-20 06:00:00,2024-08-19 06:00:00
BATCH_06296,SKU_0010,116,2023-09-20 07:00:00,2024-09-05 07:00:00
BATCH_06297,SKU_0192,265,2023-09-20 08:00:00,2024-08-23 08:00:00
BATCH_06298,SKU_0054,83,2023-09-20 09:00:00,2024-05-28 09:00:00
BATCH_06299,SKU_0214,44,2023-09-20 10:00:00,2023-11-12 10:00:00
BATCH_06300,SKU_0027,130,2023-09-20 11:00:00,2024-04-09 11:00:00
BATCH_06301,SKU_0256,41,2023-09-20 12:00:00,2024-02-24 12:00:00
BATCH_06302,SKU_0291,281,2023-09-20 13:00:00,2024-05-10 13:00:00
BATCH_06303,SKU_0341,150,2023-09-20 14:00:00,2024-01-02 14:00:00
BATCH_06304,SKU_0309,203,2023-09-20 15:00:00,2024-09-02 15:00:00
BATCH_06305,SKU_0337,41,2023-09-20 16:00:00,2024-04-07 16:00:00
BATCH_06306,SKU_0323,80,2023-09-20 17:00:00,2024-04-30 17:00:00
BATCH_06307,SKU_0351,21,2023-09-20 18:00:00,2024-01-13 18:00:00
BATCH_06308,SKU_0226,244,2023-09-20 19:00:00,2023-10-24 19:00:00
BATCH_06309,SKU_0042,103,2023-09-20 20:00:00,2023-11-07 20:00:00
BATCH_06310,SKU_0027,171,2023-09-20 21:00:00,2023-11-16 21:00:00
BATCH_06311,SKU_0203,267,2023-09-20 22:00:00,2024-03-24 22:00:00
BATCH_06312,SKU_0190,79,2023-09-20 23:00:00,2024-01-18 23:00:00
BATCH_06313,SKU_0029,185,2023-09-21 00:00:00,2024-05-21 00:00:00
BATCH_06314,SKU_0241,233,2023-09-21 01:00:00,2024-07-12 01:00:00
BATCH_06315,SKU_0172,203,2023-09-21 02:00:00,2023-11-04 02:00:00
BATCH_06316,SKU_0258,282,2023-09-21 03:00:00,2023-12-25 03:00:00
BATCH_06317,SKU_0098,252,2023-09-21 04:00:00,2024-07-13 04:00:00
BATCH_06318,SKU_0189,234,2023-09-21 05:00:00,2024-03-17 05:00:00
BATCH_06319,SKU_0130,286,2023-09-21 06:00:00,2024-04-15 06:00:00
BATCH_06320,SKU_0324,10,2023-09-21 07:00:00,2024-06-07 07:00:00
BATCH_06321,SKU_0035,201,2023-09-21 08:00:00,2024-08-01 08:00:00
BATCH_06322,SKU_0086,109,2023-09-21 09:00:00,2024-08-25 09:00:00
BATCH_06323,SKU_0036,104,2023-09-21 10:00:00,2024-05-30 10:00:00
BATCH_06324,SKU_0357,233,2023-09-21 11:00:00,2024-01-31 11:00:00
BATCH_06325,SKU_0212,214,2023-09-21 12:00:00,2024-03-09 12:00:00
BATCH_06326,SKU_0189,299,2023-09-21 13:00:00,2023-12-02 13:00:00
BATCH_06327,SKU_0385,140,2023-09-21 14:00:00,2024-06-06 14:00:00
BATCH_06328,SKU_0017,98,2023-09-21 15:00:00,2024-09-05 15:00:00
BATCH_06329,SKU_0130,253,2023-09-21 16:00:00,2024-03-24 16:00:00
BATCH_06330,SKU_0262,88,2023-09-21 17:00:00,2024-09-19 17:00:00
BATCH_06331,SKU_0004,174,2023-09-21 18:00:00,2024-03-07 18:00:00
BATCH_06332,SKU_0251,121,2023-09-21 19:00:00,2023-12-19 19:00:00
BATCH_06333,SKU_0235,296,2023-09-21 20:00:00,2024-07-31 20:00:00
BATCH_06334,SKU_0040,62,2023-09-21 21:00:00,2024-02-25 21:00:00
BATCH_06335,SKU_0207,93,2023-09-21 22:00:00,2024-04-09 22:00:00
BATCH_06336,SKU_0090,110,2023-09-21 23:00:00,2024-05-31 23:00:00
BATCH_06337,SKU_0250,153,2023-09-22 00:00:00,2023-11-10 00:00:00
BATCH_06338,SKU_0321,259,2023-09-22 01:00:00,2024-01-29 01:00:00
BATCH_06339,SKU_0058,212,2023-09-22 02:00:00,2024-07-30 02:00:00
BATCH_06340,SKU_0324,65,2023-09-22 03:00:00,2024-06-12 03:00:00
BATCH_06341,SKU_0043,70,2023-09-22 04:00:00,2024-05-04 04:00:00
BATCH_06342,SKU_0084,59,2023-09-22 05:00:00,2024-07-10 05:00:00
